trial_id,dataset,image_path,question_text,correct_answer_text,think_aloud,stimuli_image_path
764,VisualGenome,images/trial_00764.png,How many people are in the photo?,Zero.,False,stimuli/VisualGenome/images/2337907.jpg
765,VisualGenome,images/trial_00765.png,Where are windows?,On a building.,False,stimuli/VisualGenome/images/2372301.jpg
766,ChartQA,images/trial_00766.png,What was Ecuador's lowest external debt in 2019?,10.4,False,stimuli/ChartQA/train/png/two_col_103216.png
767,DocVQA-Infographics,images/trial_00767.png,In which surface corona has the second shortest lifespan?,Copper,False,stimuli/DocVQA/Infographics/infographicsvqa_images/70213.jpeg
768,VisualGenome,images/trial_00768.png,What type of setting is this?,Classroom.,False,stimuli/VisualGenome/images/2351993.jpg
769,ChartQA,images/trial_00769.png,What was the NPL to loan ratio of Banca Carige?,27.8,False,stimuli/ChartQA/train/png/two_col_62654.png
770,CLEVR,images/trial_00770.png,How many blue cubes are the same size as the metallic object?,0,False,stimuli/CLEVR/images/CLEVR_val_002886.png
771,DocVQA-Infographics,images/trial_00771.png,How does pelleting affect nutrition?,chickens receive the optimum mix of nutrients,False,stimuli/DocVQA/Infographics/infographicsvqa_images/70373.jpeg
772,VisualGenome,images/trial_00772.png,Who is cutting the cake?,The woman on the right.,False,stimuli/VisualGenome/images/2361173.jpg
773,VisualGenome,images/trial_00773.png,How many bus are seen?,One.,False,stimuli/VisualGenome/images/2335317.jpg
774,ChartQA,images/trial_00774.png,How many tons of coal did Arch Coal sell in 2020?,63.34,False,stimuli/ChartQA/train/png/two_col_83184.png
775,DocVQA-SinglePage,images/trial_00775.png,in which year he has the professional experience of employment,1948-1950,False,stimuli/DocVQA/SinglePage/spdocvqa_images/ftnp0227_1.png
776,VisualGenome,images/trial_00776.png,What color is the snow?,White.,False,stimuli/VisualGenome/images/2319447.jpg
777,VisualGenome,images/trial_00777.png,Who is watching?,The boy.,False,stimuli/VisualGenome/images/2361084.jpg
778,ChartQA,images/trial_00778.png,In what year did BlackBerry record revenues of 893 million U.S. dollars?,2021,False,stimuli/ChartQA/train/png/two_col_836.png
779,VisualGenome,images/trial_00779.png,What color is the man on the left's shirt?,White.,False,stimuli/VisualGenome/images/2331629.jpg
780,VisualGenome,images/trial_00780.png,What are the birds standing in?,Water.,False,stimuli/VisualGenome/images/2365849.jpg
781,DocVQA-SinglePage,images/trial_00781.png,What is the percentage in Anesthesiol. In Intra-operative in primary unicompartmental surgery?,0.01,False,stimuli/DocVQA/SinglePage/spdocvqa_images/hjxn0226_80.png
782,VisualGenome,images/trial_00782.png,Where is the clock?,On the tower.,False,stimuli/VisualGenome/images/2323083.jpg
783,VisualGenome,images/trial_00783.png,What is the weather like?,Sunny.,False,stimuli/VisualGenome/images/2325263.jpg
784,VisualGenome,images/trial_00784.png,How many banana?,1.,False,stimuli/VisualGenome/images/2336884.jpg
785,VisualGenome,images/trial_00785.png,When was this picture taken?,Baseball game.,False,stimuli/VisualGenome/images/2369166.jpg
786,CLEVR,images/trial_00786.png,How many other objects are there of the same size as the purple matte cylinder?,5,False,stimuli/CLEVR/images/CLEVR_val_004723.png
787,ScienceQA,images/trial_00787.png,Complete the statement. Benzene is ().,a compound,False,stimuli/ScienceQA/images/train/5217/image.png
788,VisualGenome,images/trial_00788.png,Where are the onions?,"The top row, first four vegetables from the left.",False,stimuli/VisualGenome/images/2339505.jpg
789,GQA,images/trial_00789.png,Are there any birds or horses?,no,False,stimuli/GQA/images/2321507.jpg
790,VisualGenome,images/trial_00790.png,What color is mans shirt?,Red.,False,stimuli/VisualGenome/images/2320211.jpg
791,GQA,images/trial_00791.png,Do the wires have black color?,yes,False,stimuli/GQA/images/2351959.jpg
792,ChartQA,images/trial_00792.png,Which union territory had the least number of university and college teachers in 2015?,Lakshadweep,False,stimuli/ChartQA/train/png/two_col_101175.png
793,ChartQA,images/trial_00793.png,What was the retail sales of vodka in Colombia in fiscal year 2020/21?,246.38,False,stimuli/ChartQA/train/png/two_col_81918.png
794,CLEVR,images/trial_00794.png,How many other things are the same color as the big metallic cube?,2,False,stimuli/CLEVR/images/CLEVR_val_009689.png
795,CLEVR,images/trial_00795.png,Is the number of yellow metal cylinders greater than the number of big cylinders?,no,False,stimuli/CLEVR/images/CLEVR_val_006518.png
796,GQA,images/trial_00796.png,Is it outdoors?,yes,False,stimuli/GQA/images/2366748.jpg
797,DocVQA-Infographics,images/trial_00797.png,How many categories is the Home ownership divided into ?,3,False,stimuli/DocVQA/Infographics/infographicsvqa_images/30082.jpeg
798,DocVQA-SinglePage,images/trial_00798.png,What is the title of FIGURE A.1.?,AGE ADJUSTED CARDIAC MORTALITY RATE,False,stimuli/DocVQA/SinglePage/spdocvqa_images/pybv0228_68.png
799,VisualGenome,images/trial_00799.png,What shade is the clock housing?,Green.,False,stimuli/VisualGenome/images/2375306.jpg
800,ChartQA,images/trial_00800.png,What was ViacomCBS' home entertainment revenue in the year before?,623,False,stimuli/ChartQA/train/png/multi_col_20118.png
801,ChartQA,images/trial_00801.png,"How many enterprises were in Bulgaria's cocoa, chocolate and sugar confectionery industry in 2017?",170,False,stimuli/ChartQA/train/png/two_col_81135.png
802,GQA,images/trial_00802.png,Are there shelves in this photograph?,no,False,stimuli/GQA/images/2317278.jpg
803,VisualGenome,images/trial_00803.png,Why was he facing the camera?,To take a photo.,False,stimuli/VisualGenome/images/2359698.jpg
804,ChartQA,images/trial_00804.png,How many hotels issued vouchers to avoid reimbursement of advance payments?,70,False,stimuli/ChartQA/train/png/two_col_80274.png
805,VisualGenome,images/trial_00805.png,When is this taking place?,Daytime.,False,stimuli/VisualGenome/images/2350087.jpg
806,ChartQA,images/trial_00806.png,What was the revenue of Birkenstock & Co. between 2012 and 2013?,14525.69,False,stimuli/ChartQA/train/png/two_col_3125.png
807,GQA,images/trial_00807.png,Is it indoors or outdoors?,outdoors,False,stimuli/GQA/images/2318666.jpg
808,VisualGenome,images/trial_00808.png,Where was this picture taken?,An exhibit.,False,stimuli/VisualGenome/images/2355268.jpg
809,VisualGenome,images/trial_00809.png,What is the man wearing?,Tie.,False,stimuli/VisualGenome/images/2375638.jpg
810,ChartQA,images/trial_00810.png,What was the deal value of Bank of America Merrill Lynch in the first half of 2019?,15.13,False,stimuli/ChartQA/train/png/two_col_41722.png
811,GQA,images/trial_00811.png,Is the ground sunny?,yes,False,stimuli/GQA/images/2375020.jpg
812,ScienceQA,images/trial_00812.png,Identify the question that Hannah and Liam's experiment can best answer.,Does Hannah's snowboard slide down a hill in less time when it has a layer of wax or when it does not have a layer of wax?,False,stimuli/ScienceQA/images/train/6985/image.png
813,VisualGenome,images/trial_00813.png,What is on the person's foot?,Skis.,False,stimuli/VisualGenome/images/2369320.jpg
814,VisualGenome,images/trial_00814.png,How many chandeliers are in the photo?,One.,False,stimuli/VisualGenome/images/2352161.jpg
815,VisualGenome,images/trial_00815.png,Where is the bike?,In front of the building.,False,stimuli/VisualGenome/images/2344313.jpg
816,CLEVR,images/trial_00816.png,Is the large metallic cube the same color as the large rubber object?,no,False,stimuli/CLEVR/images/CLEVR_val_010066.png
817,VisualGenome,images/trial_00817.png,Where was the photo taken?,Near bus.,False,stimuli/VisualGenome/images/1592143.jpg
818,VisualGenome,images/trial_00818.png,Where's the boy standing?,Near horses.,False,stimuli/VisualGenome/images/2365615.jpg
819,GQA,images/trial_00819.png,Is the tray in the top part of the picture?,no,False,stimuli/GQA/images/2352941.jpg
820,ChartQA,images/trial_00820.png,What was the number of live births in Norway in 2020?,52979,False,stimuli/ChartQA/train/png/two_col_5867.png
821,CLEVR,images/trial_00821.png,Is the number of big cylinders that are behind the large blue metallic cylinder greater than the number of big red metal things that are to the left of the brown thing?,yes,False,stimuli/CLEVR/images/CLEVR_val_002415.png
822,VisualGenome,images/trial_00822.png,Where is the cake?,On a table.,False,stimuli/VisualGenome/images/2344453.jpg
823,GQA,images/trial_00823.png,Is the toilet on the right?,no,False,stimuli/GQA/images/2323553.jpg
824,DocVQA-SinglePage,images/trial_00824.png,What is the title of the document ?,Cardinal on Sunflower,False,stimuli/DocVQA/SinglePage/spdocvqa_images/pqmw0228_6.png
825,VisualGenome,images/trial_00825.png,"What are the long, silver items attached to the people's feet?",Skis.,False,stimuli/VisualGenome/images/2362410.jpg
826,DocVQA-SinglePage,images/trial_00826.png,What is the Date?,"january 1, 1976",False,stimuli/DocVQA/SinglePage/spdocvqa_images/tgxd0227_1.png
827,VisualGenome,images/trial_00827.png,What sport is shown?,Swimming.,False,stimuli/VisualGenome/images/2324364.jpg
828,GQA,images/trial_00828.png,What kind of vehicle is the cat on?,car,False,stimuli/GQA/images/2320327.jpg
829,DocVQA-Infographics,images/trial_00829.png,What percentage of retailers offered free shipping on Cyber Monday?,30%,False,stimuli/DocVQA/Infographics/infographicsvqa_images/30398.jpeg
830,DocVQA-SinglePage,images/trial_00830.png,What is the employee name mentioned in the document?,Seth Moskowitz,False,stimuli/DocVQA/SinglePage/spdocvqa_images/qhfk0023_1.png
831,DocVQA-Infographics,images/trial_00831.png,"On which advertising medium was most amount spent - press, outdoor, radio or internet ?",Internet,False,stimuli/DocVQA/Infographics/infographicsvqa_images/38365.jpeg
832,CLEVR,images/trial_00832.png,What is the material of the small block to the right of the thing that is behind the cyan cylinder that is behind the cyan rubber cylinder?,metal,False,stimuli/CLEVR/images/CLEVR_val_012916.png
833,VisualGenome,images/trial_00833.png,What is it standing on?,Stone.,False,stimuli/VisualGenome/images/2337498.jpg
834,VisualGenome,images/trial_00834.png,Where is the large stove top?,Under skillet full of food.,False,stimuli/VisualGenome/images/2367560.jpg
835,VisualGenome,images/trial_00835.png,What color is the dirt?,Brown.,False,stimuli/VisualGenome/images/2318467.jpg
836,VisualGenome,images/trial_00836.png,What is by the banana chips?,Eaten sandwich.,False,stimuli/VisualGenome/images/2365941.jpg
837,VisualGenome,images/trial_00837.png,What is the name of the bank?,Security Bank.,False,stimuli/VisualGenome/images/2325564.jpg
838,CLEVR,images/trial_00838.png,There is a cube that is the same color as the rubber sphere; what material is it?,metal,False,stimuli/CLEVR/images/CLEVR_val_007376.png
839,VisualGenome,images/trial_00839.png,What color is it?,Brown.,False,stimuli/VisualGenome/images/2341751.jpg
840,ChartQA,images/trial_00840.png,How many convection toaster ovens were sold in the US in 2010?,3.4,False,stimuli/ChartQA/train/png/two_col_22353.png
841,DocVQA-Infographics,images/trial_00841.png,What percent of people integrate their accounting system with their CRM?,30%,False,stimuli/DocVQA/Infographics/infographicsvqa_images/30170.jpeg
842,ChartQA,images/trial_00842.png,How many civilians died in apartment fires in 2019?,380,False,stimuli/ChartQA/train/png/two_col_82656.png
843,GQA,images/trial_00843.png,How is the water?,calm,False,stimuli/GQA/images/2349401.jpg
844,ChartQA,images/trial_00844.png,What was Google's operating income in dollars in 2020?,48999,False,stimuli/ChartQA/train/png/two_col_4419.png
845,VisualGenome,images/trial_00845.png,When was the photo taken?,Daytime.,False,stimuli/VisualGenome/images/2353997.jpg
846,ChartQA,images/trial_00846.png,What was the total amount of wheat consumed worldwide in 2019/2020?,746.98,False,stimuli/ChartQA/train/png/two_col_43372.png
847,VisualGenome,images/trial_00847.png,Who are standing at the balcony?,Men looking over.,False,stimuli/VisualGenome/images/2359096.jpg
848,DocVQA-SinglePage,images/trial_00848.png,What is the surgeon's name mentioned in the form?,TIGGES,False,stimuli/DocVQA/SinglePage/spdocvqa_images/jggn0226_13.png
849,VisualGenome,images/trial_00849.png,How is the animals head positioned?,Lowered.,False,stimuli/VisualGenome/images/2324418.jpg
850,GQA,images/trial_00850.png,Is there a cabinet to the left of the white blinds?,yes,False,stimuli/GQA/images/2385350.jpg
851,GQA,images/trial_00851.png,Is the man skiing?,no,False,stimuli/GQA/images/2324146.jpg
852,DocVQA-SinglePage,images/trial_00852.png,What is the amount of Total Assets given in the balance sheet?,"$7,937.84",False,stimuli/DocVQA/SinglePage/spdocvqa_images/qjch0227_1.png
853,VisualGenome,images/trial_00853.png,What is the woman holding?,A glass of wine.,False,stimuli/VisualGenome/images/2361065.jpg
854,VisualGenome,images/trial_00854.png,What is the girl in black doing?,Waving.,False,stimuli/VisualGenome/images/2375438.jpg
855,VisualGenome,images/trial_00855.png,What is the lamb standing on?,Green grass.,False,stimuli/VisualGenome/images/2365179.jpg
856,ChartQA,images/trial_00856.png,How many non-Western people live in the Netherlands?,2392060,False,stimuli/ChartQA/train/png/two_col_23815.png
857,CLEVR,images/trial_00857.png,Is the thing in front of the small yellow shiny object made of the same material as the tiny blue thing?,no,False,stimuli/CLEVR/images/CLEVR_val_006361.png
858,DocVQA-SinglePage,images/trial_00858.png,What is the Date for ACOG-52nd Annual Clinical Meeting,"May 1-5,2004",False,stimuli/DocVQA/SinglePage/spdocvqa_images/yxvw0217_13.png
859,VisualGenome,images/trial_00859.png,How many toothbrushes are there?,Four.,False,stimuli/VisualGenome/images/2315525.jpg
860,VisualGenome,images/trial_00860.png,Where is the photo taken?,In the city.,False,stimuli/VisualGenome/images/1159829.jpg
861,GQA,images/trial_00861.png,Does the person that is to the left of the umbrella seem to be standing?,yes,False,stimuli/GQA/images/2403946.jpg
862,VisualGenome,images/trial_00862.png,What is in the photo?,Sink.,False,stimuli/VisualGenome/images/2326475.jpg
863,VisualGenome,images/trial_00863.png,What is behind the toilet?,A shed.,False,stimuli/VisualGenome/images/2315827.jpg
864,DocVQA-Infographics,images/trial_00864.png,What percentage of Americans believe that college education is unaffordable?,80%,False,stimuli/DocVQA/Infographics/infographicsvqa_images/45071.jpeg
